-95.703125,-26.85546875,-40.0390625,-80.56640625
-24.90234375,-30.76171875,-39.55078125,-54.6875
-10.7421875,-37.109375,-30.76171875,-24.4140625
-80.56640625,-38.57421875,-31.73828125,-42.96875
-103.515625,-35.15625,-38.0859375,-76.171875
-37.109375,-31.25,-35.15625,-70.80078125
-4.8828125,-25.87890625,-28.80859375,-49.8046875
-68.359375,-23.4375,-30.2734375,-61.5234375
-114.2578125,-21.484375,-34.66796875,-82.51953125
-67.87109375,-14.6484375,-38.57421875,-81.0546875
-4.39453125,-18.06640625,-35.15625,-54.19921875
-29.296875,-20.01953125,-37.59765625,-47.8515625
-92.7734375,-16.6015625,-46.38671875,-77.1484375
-81.0546875,-17.578125,-48.828125,-87.890625
-11.71875,-13.18359375,-44.43359375,-61.03515625
-0.9765625,-9.27734375,-39.0625,-32.71484375
-62.5,-12.20703125,-44.43359375,-55.17578125
-77.1484375,-13.671875,-47.8515625,-89.84375
-18.06640625,-13.18359375,-44.43359375,-69.3359375
12.20703125,-11.23046875,-41.015625,-35.64453125
-48.828125,-14.16015625,-41.50390625,-45.8984375
-94.7265625,-19.04296875,-43.45703125,-72.75390625
-47.36328125,-21.97265625,-42.48046875,-77.1484375
2.9296875,-19.53125,-34.66796875,-50.78125
-48.33984375,-19.04296875,-36.1328125,-47.36328125
-98.6328125,-16.6015625,-42.48046875,-74.70703125
-53.7109375,-14.16015625,-39.0625,-70.80078125
1.46484375,-16.6015625,-32.71484375,-34.66796875
-18.06640625,-14.6484375,-32.2265625,-20.01953125
-74.21875,-13.18359375,-37.59765625,-43.9453125
-67.3828125,-12.6953125,-45.41015625,-61.5234375
0,-14.6484375,-44.43359375,-44.43359375
13.18359375,-17.08984375,-38.57421875,-19.53125
-58.59375,-14.16015625,-41.015625,-40.0390625
-79.58984375,-10.7421875,-40.0390625,-74.70703125
-4.39453125,-7.32421875,-32.2265625,-50.78125
-23.92578125,-23.92578125,-27.34375,-46.875
-5.859375,-23.92578125,-27.83203125,-26.85546875
-66.89453125,-22.4609375,-30.2734375,-44.921875
-93.75,-22.4609375,-29.78515625,-71.77734375
-32.71484375,-20.99609375,-29.78515625,-59.5703125
14.16015625,-20.5078125,-24.4140625,-26.85546875
-39.55078125,-21.97265625,-21.97265625,-26.85546875
-85.44921875,-23.92578125,-31.73828125,-58.59375
-41.50390625,-20.99609375,-33.69140625,-67.3828125
12.6953125,-20.99609375,-22.94921875,-33.203125
-22.4609375,-21.97265625,-26.3671875,-19.53125
-80.56640625,-25.390625,-30.2734375,-44.921875
-23.92578125,-23.92578125,-27.34375,-46.875
-5.859375,-23.92578125,-27.83203125,-26.85546875
-66.89453125,-22.4609375,-30.2734375,-44.921875
-93.75,-22.4609375,-29.78515625,-71.77734375
-32.71484375,-20.99609375,-29.78515625,-59.5703125
14.16015625,-20.5078125,-24.4140625,-26.85546875
-39.55078125,-21.97265625,-21.97265625,-26.85546875
-85.44921875,-23.92578125,-31.73828125,-58.59375
-41.50390625,-20.99609375,-33.69140625,-67.3828125
12.6953125,-20.99609375,-22.94921875,-33.203125
-22.4609375,-21.97265625,-26.3671875,-19.53125
-80.56640625,-25.390625,-30.2734375,-44.921875
-62.01171875,-27.34375,-30.76171875,-65.4296875
-1.953125,-27.34375,-25.390625,-38.57421875
-11.23046875,-29.78515625,-22.4609375,-11.71875
-83.984375,-30.2734375,-30.76171875,-50.29296875
-94.23828125,-30.76171875,-37.59765625,-83.984375
-28.3203125,-26.3671875,-32.2265625,-61.03515625
-6.34765625,-20.99609375,-31.25,-34.66796875
-69.3359375,-14.6484375,-34.66796875,-47.36328125
-97.65625,-13.18359375,-36.1328125,-79.58984375
-50.29296875,-20.99609375,-35.15625,-75.68359375
-19.53125,-27.83203125,-25.390625,-54.6875
-63.4765625,-31.25,-22.94921875,-55.6640625
-115.234375,-31.73828125,-24.4140625,-86.42578125
-85.44921875,-29.296875,-28.3203125,-98.14453125
-20.01953125,-25.390625,-32.71484375,-69.82421875
-37.59765625,-23.92578125,-34.1796875,-62.5
-108.3984375,-24.4140625,-26.85546875,-80.56640625
-102.5390625,-24.4140625,-32.2265625,-92.28515625
-33.203125,-31.25,-35.15625,-65.4296875
-32.2265625,-30.76171875,-21.97265625,-44.921875
-95.703125,-27.34375,-18.06640625,-62.5
-106.93359375,-29.296875,-29.296875,-85.44921875
-28.80859375,-30.76171875,-31.25,-57.6171875
7.32421875,-31.25,-15.13671875,-19.04296875
-69.82421875,-34.1796875,-12.20703125,-41.9921875
-112.3046875,-35.64453125,-16.6015625,-77.63671875
-46.875,-27.83203125,-17.08984375,-65.4296875
11.71875,-28.80859375,-15.625,-25.390625
-39.0625,-34.1796875,-16.6015625,-31.25
-109.375,-37.109375,-21.97265625,-75.1953125
-73.73046875,-40.52734375,-18.5546875,-74.70703125
-0.48828125,-41.9921875,-11.23046875,-39.55078125
-20.5078125,-39.0625,-17.08984375,-29.296875
-92.7734375,-39.0625,-21.484375,-53.7109375
-86.9140625,-37.109375,-17.08984375,-72.75390625
-20.99609375,-29.296875,-20.01953125,-54.6875
-12.6953125,-26.3671875,-25.390625,-33.203125
-71.2890625,-26.3671875,-28.80859375,-51.26953125
-98.14453125,-29.78515625,-24.4140625,-83.0078125
-47.8515625,-33.203125,-19.04296875,-75.1953125
-8.7890625,-32.2265625,-21.484375,-40.0390625
-54.19921875,-30.76171875,-27.83203125,-37.59765625
-101.07421875,-26.85546875,-28.80859375,-68.84765625
-55.17578125,-24.90234375,-28.80859375,-67.87109375
4.8828125,-21.484375,-27.34375,-30.2734375
-30.76171875,-20.5078125,-24.4140625,-22.94921875
-88.37890625,-17.578125,-27.34375,-52.734375
-52.24609375,-10.7421875,-30.2734375,-57.12890625
11.23046875,-19.04296875,-30.2734375,-32.2265625
-13.18359375,-28.3203125,-28.3203125,-16.6015625
-82.03125,-23.92578125,-31.73828125,-49.8046875
-81.0546875,-15.625,-32.71484375,-80.078125
-13.18359375,-17.578125,-20.5078125,-49.8046875
-5.859375,-22.94921875,-23.4375,-30.2734375
-72.265625,-15.13671875,-26.85546875,-57.12890625
-100.5859375,-16.6015625,-27.83203125,-82.51953125
-46.38671875,-22.94921875,-26.3671875,-60.546875
1.953125,-19.04296875,-17.578125,-25.390625
-56.15234375,-19.53125,-20.99609375,-44.43359375
-104.4921875,-19.53125,-23.92578125,-80.56640625
-59.08203125,-20.5078125,-22.94921875,-82.51953125
-5.37109375,-23.92578125,-20.01953125,-47.8515625
-36.62109375,-22.4609375,-13.671875,-30.76171875
-94.23828125,-24.90234375,-14.6484375,-56.640625
-66.40625,-31.73828125,-16.11328125,-62.98828125
6.34765625,-27.34375,-3.90625,-19.53125
-6.8359375,-22.4609375,1.46484375,-0.48828125
-80.56640625,-22.94921875,-11.71875,-31.73828125
-86.42578125,-26.85546875,-20.99609375,-66.40625
-13.18359375,-24.4140625,-14.6484375,-49.31640625
18.5546875,-19.04296875,-16.11328125,-9.765625
-47.36328125,-17.578125,-19.53125,-24.90234375
-89.35546875,-19.04296875,-21.97265625,-70.3125
-30.2734375,-17.08984375,-21.484375,-65.4296875
20.99609375,-13.671875,-13.671875,-29.78515625
-41.50390625,-20.5078125,-11.23046875,-28.80859375
-104.00390625,-26.3671875,-18.5546875,-62.98828125
-55.17578125,-22.4609375,-21.97265625,-71.77734375
4.8828125,-22.4609375,-20.01953125,-45.41015625
-30.76171875,-26.3671875,-21.97265625,-39.0625
-104.4921875,-25.87890625,-27.83203125,-77.63671875
-86.9140625,-21.97265625,-25.87890625,-92.28515625
-0.48828125,-20.99609375,-16.11328125,-45.8984375
3.41796875,-27.83203125,-16.6015625,-20.01953125
-74.70703125,-31.25,-18.5546875,-38.0859375
-85.44921875,-23.92578125,-17.08984375,-53.7109375
-24.4140625,-21.484375,-21.97265625,-39.55078125
10.25390625,-20.5078125,-27.34375,-13.18359375
-43.9453125,-23.92578125,-32.71484375,-27.83203125
-87.40234375,-26.85546875,-34.1796875,-63.4765625
-34.1796875,-27.34375,-33.203125,-60.05859375
16.11328125,-26.85546875,-24.4140625,-24.90234375
-32.2265625,-25.87890625,-19.53125,-21.97265625
-89.35546875,-23.92578125,-27.34375,-58.10546875
-57.6171875,-21.484375,-28.80859375,-69.3359375
8.7890625,-20.01953125,-21.484375,-37.59765625
-6.34765625,-14.16015625,-15.625,-27.83203125
-78.125,-13.671875,-21.484375,-52.734375
-75.1953125,-17.08984375,-30.76171875,-70.80078125
2.44140625,-17.08984375,-22.94921875,-47.36328125
14.16015625,-19.53125,-10.7421875,-24.4140625
-76.66015625,-26.85546875,-20.01953125,-58.59375
-113.76953125,-29.296875,-33.203125,-95.21484375
-39.0625,-27.83203125,-29.296875,-72.75390625
8.30078125,-30.76171875,-19.53125,-41.9921875
-47.8515625,-35.15625,-19.53125,-47.8515625
-90.33203125,-38.57421875,-23.92578125,-62.01171875
-43.45703125,-39.55078125,-24.4140625,-55.17578125
-42.48046875,-22.94921875,-26.85546875,-75.68359375
2.44140625,-22.94921875,-28.80859375,-35.64453125
-50.29296875,-28.3203125,-37.109375,-33.69140625
-99.609375,-26.85546875,-41.9921875,-68.84765625
-53.7109375,-25.390625,-38.0859375,-71.2890625
10.25390625,-24.90234375,-31.73828125,-38.0859375
-21.484375,-26.3671875,-32.71484375,-34.66796875
-89.35546875,-34.1796875,-38.0859375,-65.91796875
-67.87109375,-33.203125,-36.62109375,-75.1953125
8.7890625,-26.85546875,-33.203125,-40.52734375
-0.48828125,-20.99609375,-32.71484375,-30.76171875
-78.125,-23.4375,-35.15625,-58.59375
-89.84375,-24.4140625,-36.62109375,-79.1015625
-27.34375,-24.90234375,-32.2265625,-57.12890625
-3.41796875,-29.78515625,-26.85546875,-25.87890625
-59.5703125,-26.3671875,-30.2734375,-40.0390625
-95.21484375,-22.4609375,-38.0859375,-74.21875
-41.9921875,-21.97265625,-42.48046875,-64.453125
13.18359375,-25.390625,-33.69140625,-28.3203125
-36.1328125,-27.34375,-30.2734375,-34.66796875
-87.40234375,-28.3203125,-37.59765625,-62.98828125
-47.8515625,-31.73828125,-39.0625,-59.5703125
10.25390625,-26.3671875,-35.64453125,-34.66796875
-16.11328125,-24.4140625,-38.57421875,-27.34375
-83.49609375,-24.4140625,-43.45703125,-51.26953125
-80.56640625,-25.87890625,-46.38671875,-65.4296875
-9.27734375,-28.3203125,-41.50390625,-44.43359375
5.859375,-24.90234375,-34.1796875,-26.85546875
-62.01171875,-22.94921875,-43.45703125,-36.1328125
-78.61328125,-20.99609375,-49.8046875,-63.96484375
-20.5078125,-20.5078125,-41.9921875,-62.98828125
7.32421875,-18.06640625,-34.66796875,-27.83203125
-53.22265625,-20.99609375,-33.69140625,-34.1796875
-95.703125,-25.87890625,-40.0390625,-73.2421875
-45.8984375,-24.90234375,-43.45703125,-77.1484375
7.8125,-21.97265625,-40.52734375,-47.36328125
-30.76171875,-22.4609375,-38.0859375,-34.66796875
-96.6796875,-28.80859375,-41.9921875,-69.3359375
-69.82421875,-29.296875,-42.96875,-86.42578125
0.48828125,-25.390625,-41.50390625,-57.12890625
-14.6484375,-21.97265625,-43.45703125,-46.38671875
-83.0078125,-23.4375,-44.43359375,-73.2421875
-78.61328125,-26.85546875,-43.45703125,-84.47265625
-2.44140625,-22.4609375,-36.1328125,-48.33984375
6.34765625,-20.01953125,-32.71484375,-23.92578125
-68.84765625,-21.484375,-33.69140625,-48.828125
-89.35546875,-20.01953125,-34.1796875,-76.171875
-25.87890625,-18.06640625,-33.69140625,-56.640625
11.23046875,-17.08984375,-29.296875,-21.484375
-54.6875,-20.99609375,-29.78515625,-37.59765625
-106.93359375,-24.90234375,-32.2265625,-74.21875
-59.5703125,-25.87890625,-36.1328125,-65.4296875
2.9296875,-21.97265625,-33.69140625,-29.78515625
-21.484375,-20.01953125,-29.78515625,-22.4609375
-90.8203125,-22.4609375,-31.73828125,-54.19921875
-74.70703125,-22.4609375,-35.15625,-65.91796875
-3.90625,-21.97265625,-31.25,-43.9453125
-16.6015625,-21.484375,-29.296875,-35.15625
-95.21484375,-28.3203125,-36.1328125,-64.94140625
-103.515625,-28.80859375,-41.9921875,-90.8203125
-32.71484375,-28.80859375,-38.57421875,-70.80078125
-19.53125,-36.1328125,-34.1796875,-50.78125
-89.84375,-29.78515625,-41.015625,-69.3359375
-115.72265625,-24.90234375,-48.828125,-95.703125
-55.6640625,-27.83203125,-45.8984375,-82.03125
-0.48828125,-22.94921875,-33.69140625,-46.875
-44.43359375,-20.5078125,-32.2265625,-48.33984375
-102.5390625,-23.4375,-34.1796875,-68.84765625
-64.94140625,-23.4375,-27.83203125,-67.3828125
-2.9296875,-26.85546875,-21.484375,-39.55078125
-28.80859375,-26.3671875,-21.484375,-22.4609375
-87.40234375,-21.97265625,-24.90234375,-46.875
-69.3359375,-15.625,-22.4609375,-60.546875
-1.46484375,-17.578125,-24.4140625,-29.78515625
0.9765625,-22.4609375,-27.83203125,-10.7421875
-71.2890625,-21.484375,-28.3203125,-34.66796875
-87.40234375,-22.4609375,-31.25,-64.94140625
-16.11328125,-23.4375,-29.296875,-46.38671875
12.6953125,-20.01953125,-25.390625,-18.06640625
-49.8046875,-20.01953125,-27.34375,-39.55078125
-90.8203125,-23.4375,-28.3203125,-74.21875
-36.62109375,-22.94921875,-25.390625,-60.546875
8.7890625,-20.99609375,-20.5078125,-29.296875
-41.9921875,-20.99609375,-21.484375,-30.76171875
-90.8203125,-22.94921875,-23.4375,-57.12890625
-61.03515625,-24.4140625,-22.4609375,-66.89453125
-9.27734375,-25.87890625,-19.53125,-42.48046875
-35.64453125,-26.85546875,-16.11328125,-36.1328125
-99.12109375,-28.3203125,-19.04296875,-66.40625
-91.796875,-32.71484375,-24.90234375,-86.9140625
-17.578125,-32.71484375,-25.87890625,-56.640625
-0.48828125,-25.87890625,-27.83203125,-29.78515625
-69.82421875,-24.90234375,-29.78515625,-51.7578125
-88.8671875,-27.83203125,-33.203125,-83.0078125
-21.484375,-24.4140625,-26.85546875,-65.91796875
10.7421875,-20.5078125,-18.5546875,-33.69140625
-47.8515625,-22.4609375,-25.87890625,-43.45703125
-93.75,-27.83203125,-35.64453125,-73.2421875
-48.828125,-28.3203125,-37.59765625,-69.82421875
4.39453125,-25.87890625,-29.78515625,-33.203125
-30.2734375,-26.3671875,-30.76171875,-29.78515625
-86.9140625,-28.80859375,-38.57421875,-63.4765625
-64.453125,-30.2734375,-35.15625,-79.58984375
1.46484375,-27.34375,-26.3671875,-46.38671875
-12.20703125,-23.4375,-21.484375,-22.4609375
-85.44921875,-25.87890625,-31.73828125,-43.9453125
-83.49609375,-32.71484375,-33.69140625,-64.94140625
-10.25390625,-33.203125,-24.90234375,-42.96875
6.34765625,-30.76171875,-26.85546875,-14.16015625
-62.01171875,-30.2734375,-33.69140625,-28.3203125
-86.42578125,-31.25,-37.59765625,-60.05859375
-26.3671875,-31.73828125,-30.2734375,-57.12890625
8.7890625,-30.76171875,-22.4609375,-26.3671875
-47.8515625,-30.76171875,-25.390625,-32.2265625
-102.5390625,-32.71484375,-30.2734375,-59.5703125
-62.5,-34.1796875,-32.71484375,-63.96484375
7.32421875,-31.25,-30.2734375,-36.1328125
-21.484375,-27.83203125,-30.2734375,-25.390625
-86.9140625,-25.87890625,-36.1328125,-58.59375
-54.6875,-23.4375,-38.0859375,-66.40625
20.5078125,-20.01953125,-27.83203125,-25.87890625
5.859375,-20.5078125,-23.92578125,-12.20703125
-77.1484375,-22.94921875,-29.296875,-42.96875
-84.47265625,-25.87890625,-35.15625,-57.6171875
-10.7421875,-24.90234375,-34.66796875,-34.66796875
8.30078125,-19.53125,-31.73828125,-15.625
-57.12890625,-20.5078125,-36.62109375,-34.1796875
-89.84375,-23.92578125,-44.921875,-67.3828125
-34.1796875,-21.484375,-44.43359375,-52.24609375
16.11328125,-19.53125,-33.69140625,-15.625
-34.1796875,-18.06640625,-27.83203125,-31.73828125
-86.42578125,-19.04296875,-36.1328125,-68.359375
-44.43359375,-19.53125,-36.1328125,-70.3125
18.06640625,-16.6015625,-27.34375,-32.71484375
-5.859375,-17.08984375,-25.87890625,-19.04296875
-75.68359375,-23.92578125,-32.2265625,-50.78125
-67.87109375,-24.90234375,-34.66796875,-68.359375
7.32421875,-15.13671875,-30.76171875,-33.69140625
6.8359375,-14.16015625,-25.87890625,-1.46484375
-70.80078125,-20.5078125,-25.390625,-21.97265625
-78.61328125,-22.4609375,-28.80859375,-51.7578125
-6.8359375,-23.4375,-21.484375,-34.1796875
21.97265625,-17.578125,-17.578125,-4.8828125
-32.2265625,-14.6484375,-25.390625,-18.5546875
-72.265625,-16.6015625,-26.3671875,-43.9453125
-20.99609375,-18.06640625,-22.94921875,-39.0625
31.73828125,-22.4609375,-20.5078125,-3.41796875
-20.5078125,-25.390625,-23.92578125,-0.9765625
-85.9375,-24.4140625,-35.64453125,-42.48046875
-48.828125,-20.99609375,-36.1328125,-51.7578125
23.92578125,-16.11328125,-23.4375,-20.99609375
1.46484375,-15.625,-27.34375,-10.7421875
-80.078125,-19.04296875,-36.62109375,-39.55078125
-83.0078125,-22.4609375,-36.62109375,-62.5
-13.18359375,-20.99609375,-36.62109375,-42.48046875
-11.23046875,-22.94921875,-29.296875,-23.4375
-80.078125,-26.85546875,-32.71484375,-43.45703125
-91.796875,-25.390625,-39.0625,-72.75390625
-31.73828125,-24.90234375,-36.1328125,-54.19921875
3.90625,-22.94921875,-29.296875,-22.94921875
-47.8515625,-21.484375,-34.1796875,-35.15625
-81.0546875,-22.4609375,-41.9921875,-67.3828125
-34.1796875,-19.53125,-39.55078125,-57.6171875
17.578125,-15.625,-35.15625,-15.625
-16.11328125,-14.6484375,-35.64453125,-13.671875
-80.078125,-15.625,-38.57421875,-50.29296875
-54.6875,-17.578125,-42.48046875,-61.03515625
11.23046875,-17.578125,-36.62109375,-35.64453125
2.44140625,-15.13671875,-31.25,-17.08984375
-64.94140625,-12.6953125,-35.64453125,-34.1796875
-75.68359375,-14.6484375,-41.015625,-55.6640625
-19.04296875,-19.53125,-36.1328125,-41.9921875
-2.44140625,-21.97265625,-29.78515625,-24.90234375
-64.94140625,-21.97265625,-29.78515625,-47.36328125
-95.703125,-21.484375,-37.109375,-77.1484375
-39.0625,-21.484375,-38.57421875,-62.98828125
-1.953125,-20.01953125,-26.3671875,-31.73828125
-56.640625,-18.5546875,-26.3671875,-35.64453125
-104.00390625,-18.5546875,-39.55078125,-66.40625
-59.08203125,-20.99609375,-40.52734375,-68.359375
-1.953125,-24.90234375,-33.69140625,-40.52734375
-33.203125,-25.87890625,-34.1796875,-29.296875
-88.37890625,-22.94921875,-34.66796875,-53.7109375
-68.84765625,-21.484375,-37.59765625,-73.73046875
-4.8828125,-21.484375,-28.80859375,-42.96875
-7.8125,-25.390625,-29.78515625,-15.13671875
-79.58984375,-28.80859375,-42.48046875,-43.9453125
-83.984375,-25.87890625,-37.109375,-65.91796875
-13.18359375,-23.4375,-22.94921875,-42.96875
7.8125,-21.97265625,-18.06640625,-17.578125
-57.12890625,-21.484375,-25.87890625,-33.69140625
-97.65625,-24.90234375,-28.3203125,-69.3359375
-41.015625,-26.85546875,-28.3203125,-65.91796875
12.20703125,-28.3203125,-25.390625,-29.296875
-40.52734375,-28.3203125,-26.85546875,-31.73828125
-101.5625,-24.90234375,-34.66796875,-77.63671875
-67.3828125,-20.99609375,-30.2734375,-81.0546875
-3.90625,-20.99609375,-19.53125,-41.9921875
-20.99609375,-22.4609375,-20.99609375,-28.3203125
-91.30859375,-23.92578125,-30.2734375,-63.4765625
-83.0078125,-26.3671875,-35.64453125,-86.9140625
-5.859375,-28.80859375,-34.1796875,-51.7578125
1.46484375,-28.80859375,-34.66796875,-24.4140625
-63.4765625,-25.390625,-36.62109375,-48.828125
-76.66015625,-31.25,-34.66796875,-69.82421875
-14.6484375,-34.1796875,-27.34375,-40.52734375
19.04296875,-27.83203125,-20.99609375,-9.765625
-37.109375,-26.3671875,-22.4609375,-26.3671875
-71.77734375,-23.92578125,-29.78515625,-55.6640625
-22.4609375,-20.99609375,-31.25,-52.24609375
17.08984375,-21.484375,-21.97265625,-25.87890625
-30.2734375,-20.5078125,-14.6484375,-26.3671875
-89.35546875,-20.99609375,-20.01953125,-54.19921875
-62.01171875,-23.4375,-27.34375,-61.03515625
2.44140625,-22.94921875,-16.11328125,-36.1328125
-11.71875,-21.97265625,-10.25390625,-18.06640625
-91.30859375,-24.4140625,-18.06640625,-50.78125
-93.26171875,-25.390625,-22.94921875,-80.56640625
-21.484375,-26.3671875,-16.11328125,-62.5
-12.6953125,-28.3203125,-7.8125,-34.66796875
-74.70703125,-25.87890625,-15.13671875,-41.015625
-98.14453125,-26.3671875,-20.99609375,-72.75390625
-43.45703125,-29.78515625,-15.13671875,-71.2890625
-4.8828125,-32.2265625,-11.71875,-41.9921875
-50.78125,-31.73828125,-7.32421875,-38.0859375
-93.26171875,-32.2265625,-12.20703125,-68.84765625
-45.41015625,-35.64453125,-18.06640625,-66.89453125
11.71875,-31.25,-13.18359375,-28.3203125
-21.97265625,-22.4609375,-16.6015625,-21.97265625
-79.1015625,-21.484375,-22.94921875,-52.734375
-56.640625,-27.34375,-28.80859375,-71.2890625
13.18359375,-33.203125,-25.87890625,-33.203125
2.9296875,-34.1796875,-20.5078125,-4.39453125
-71.2890625,-31.25,-24.90234375,-39.0625
-71.77734375,-31.25,-24.4140625,-66.40625
2.9296875,-30.2734375,-19.53125,-39.0625
