-36.62109375,-10.7421875,48.33984375,24.90234375,-33.203125
10.25390625,11.71875,13.671875,14.16015625,13.18359375
10.25390625,11.71875,13.671875,14.16015625,13.18359375
10.25390625,11.71875,13.671875,14.16015625,13.18359375
10.25390625,11.71875,13.671875,14.16015625,13.18359375
10.25390625,11.71875,13.671875,14.16015625,13.18359375
-9.765625,-24.90234375,-7.32421875,-5.37109375,-11.23046875
16.11328125,11.71875,9.765625,8.7890625,6.8359375
16.11328125,11.71875,9.765625,8.7890625,6.8359375
16.11328125,11.71875,9.765625,8.7890625,6.8359375
16.11328125,11.71875,9.765625,8.7890625,6.8359375
16.11328125,11.71875,9.765625,8.7890625,6.8359375
16.11328125,11.71875,9.765625,8.7890625,6.8359375
16.11328125,11.71875,9.765625,8.7890625,6.8359375
21.97265625,-9.765625,-19.04296875,5.859375,21.97265625
8.30078125,25.87890625,20.99609375,0.9765625,4.39453125
8.30078125,25.87890625,20.99609375,0.9765625,4.39453125
8.30078125,25.87890625,20.99609375,0.9765625,4.39453125
11.71875,8.7890625,3.41796875,2.44140625,7.32421875
11.71875,8.7890625,3.41796875,2.44140625,7.32421875
11.71875,8.7890625,3.41796875,2.44140625,7.32421875
11.71875,8.7890625,3.41796875,2.44140625,7.32421875
11.71875,8.7890625,3.41796875,2.44140625,7.32421875
11.71875,8.7890625,3.41796875,2.44140625,7.32421875
7.8125,3.41796875,6.8359375,5.37109375,3.90625
7.8125,3.41796875,6.8359375,5.37109375,3.90625
7.8125,3.41796875,6.8359375,5.37109375,3.90625
7.8125,3.41796875,6.8359375,5.37109375,3.90625
7.8125,3.41796875,6.8359375,5.37109375,3.90625
7.8125,3.41796875,6.8359375,5.37109375,3.90625
-16.6015625,-36.1328125,-37.59765625,-31.73828125,-28.80859375
-2.44140625,18.5546875,14.6484375,-6.34765625,1.953125
-2.44140625,18.5546875,14.6484375,-6.34765625,1.953125
-2.44140625,18.5546875,14.6484375,-6.34765625,1.953125
-2.44140625,18.5546875,14.6484375,-6.34765625,1.953125
1.46484375,4.8828125,9.27734375,8.30078125,11.23046875
1.46484375,4.8828125,9.27734375,8.30078125,11.23046875
1.46484375,4.8828125,9.27734375,8.30078125,11.23046875
1.46484375,4.8828125,9.27734375,8.30078125,11.23046875
1.46484375,4.8828125,9.27734375,8.30078125,11.23046875
1.46484375,4.8828125,9.27734375,8.30078125,11.23046875
2.9296875,1.46484375,3.41796875,3.90625,6.34765625
2.9296875,1.46484375,3.41796875,3.90625,6.34765625
2.9296875,1.46484375,3.41796875,3.90625,6.34765625
2.9296875,1.46484375,3.41796875,3.90625,6.34765625
2.9296875,1.46484375,3.41796875,3.90625,6.34765625
2.9296875,1.46484375,3.41796875,3.90625,6.34765625
2.9296875,1.46484375,3.41796875,3.90625,6.34765625
-3.90625,-11.71875,0.48828125,16.11328125,8.7890625
-3.90625,-11.71875,0.48828125,16.11328125,8.7890625
-3.90625,-11.71875,0.48828125,16.11328125,8.7890625
-3.90625,-11.71875,0.48828125,16.11328125,8.7890625
-3.90625,-11.71875,0.48828125,16.11328125,8.7890625
13.671875,12.20703125,5.37109375,3.90625,10.25390625
13.671875,12.20703125,5.37109375,3.90625,10.25390625
13.671875,12.20703125,5.37109375,3.90625,10.25390625
13.671875,12.20703125,5.37109375,3.90625,10.25390625
13.671875,12.20703125,5.37109375,3.90625,10.25390625
13.671875,12.20703125,5.37109375,3.90625,10.25390625
11.71875,11.23046875,12.6953125,12.20703125,11.71875
11.71875,11.23046875,12.6953125,12.20703125,11.71875
11.71875,11.23046875,12.6953125,12.20703125,11.71875
11.71875,11.23046875,12.6953125,12.20703125,11.71875
11.71875,11.23046875,12.6953125,12.20703125,11.71875
11.71875,11.23046875,12.6953125,12.20703125,11.71875
8.30078125,8.30078125,0,-1.46484375,12.6953125
8.30078125,8.30078125,0,-1.46484375,12.6953125
8.30078125,8.30078125,0,-1.46484375,12.6953125
8.30078125,8.30078125,0,-1.46484375,12.6953125
8.30078125,8.30078125,0,-1.46484375,12.6953125
8.30078125,8.30078125,0,-1.46484375,12.6953125
4.8828125,6.34765625,6.8359375,8.7890625,16.11328125
4.8828125,6.34765625,6.8359375,8.7890625,16.11328125
4.8828125,6.34765625,6.8359375,8.7890625,16.11328125
4.8828125,6.34765625,6.8359375,8.7890625,16.11328125
4.8828125,6.34765625,6.8359375,8.7890625,16.11328125
4.8828125,6.34765625,6.8359375,8.7890625,16.11328125
13.671875,13.18359375,16.6015625,11.71875,13.18359375
13.671875,13.18359375,16.6015625,11.71875,13.18359375
13.671875,13.18359375,16.6015625,11.71875,13.18359375
13.671875,13.18359375,16.6015625,11.71875,13.18359375
13.671875,13.18359375,16.6015625,11.71875,13.18359375
13.671875,13.18359375,16.6015625,11.71875,13.18359375
3.41796875,9.27734375,16.11328125,17.08984375,10.7421875
3.41796875,9.27734375,16.11328125,17.08984375,10.7421875
3.41796875,9.27734375,16.11328125,17.08984375,10.7421875
3.41796875,9.27734375,16.11328125,17.08984375,10.7421875
11.23046875,5.37109375,4.8828125,13.18359375,15.13671875
11.23046875,5.37109375,4.8828125,13.18359375,15.13671875
11.23046875,5.37109375,4.8828125,13.18359375,15.13671875
11.23046875,5.37109375,4.8828125,13.18359375,15.13671875
11.23046875,5.37109375,4.8828125,13.18359375,15.13671875
11.23046875,5.37109375,4.8828125,13.18359375,15.13671875
11.23046875,5.37109375,4.8828125,13.18359375,15.13671875
11.23046875,5.37109375,4.8828125,13.18359375,15.13671875
-1.46484375,-0.48828125,0.48828125,-0.48828125,0.9765625
-1.46484375,-0.48828125,0.48828125,-0.48828125,0.9765625
-1.46484375,-0.48828125,0.48828125,-0.48828125,0.9765625
-1.46484375,-0.48828125,0.48828125,-0.48828125,0.9765625
-1.46484375,-0.48828125,0.48828125,-0.48828125,0.9765625
-1.46484375,-0.48828125,0.48828125,-0.48828125,0.9765625
-25.87890625,11.71875,-12.20703125,-65.91796875,-57.6171875
-25.87890625,11.71875,-12.20703125,-65.91796875,-57.6171875
-25.87890625,11.71875,-12.20703125,-65.91796875,-57.6171875
-25.87890625,11.71875,-12.20703125,-65.91796875,-57.6171875
16.11328125,22.4609375,20.99609375,9.27734375,7.32421875
16.11328125,22.4609375,20.99609375,9.27734375,7.32421875
16.11328125,22.4609375,20.99609375,9.27734375,7.32421875
16.11328125,22.4609375,20.99609375,9.27734375,7.32421875
16.11328125,22.4609375,20.99609375,9.27734375,7.32421875
16.11328125,22.4609375,20.99609375,9.27734375,7.32421875
16.11328125,22.4609375,20.99609375,9.27734375,7.32421875
16.11328125,22.4609375,20.99609375,9.27734375,7.32421875
-88.8671875,-63.96484375,-8.7890625,-17.08984375,-43.45703125
-88.8671875,-63.96484375,-8.7890625,-17.08984375,-43.45703125
10.7421875,10.25390625,10.7421875,6.34765625,11.23046875
10.7421875,10.25390625,10.7421875,6.34765625,11.23046875
10.7421875,10.25390625,10.7421875,6.34765625,11.23046875
10.7421875,10.25390625,10.7421875,6.34765625,11.23046875
1.953125,4.39453125,8.30078125,7.8125,7.8125
1.953125,4.39453125,8.30078125,7.8125,7.8125
1.953125,4.39453125,8.30078125,7.8125,7.8125
1.953125,4.39453125,8.30078125,7.8125,7.8125
10.25390625,9.27734375,8.7890625,4.39453125,1.46484375
10.25390625,9.27734375,8.7890625,4.39453125,1.46484375
10.25390625,9.27734375,8.7890625,4.39453125,1.46484375
10.25390625,9.27734375,8.7890625,4.39453125,1.46484375
10.25390625,9.27734375,8.7890625,4.39453125,1.46484375
10.25390625,9.27734375,8.7890625,4.39453125,1.46484375
10.25390625,9.27734375,8.7890625,4.39453125,1.46484375
10.25390625,9.27734375,8.7890625,4.39453125,1.46484375
14.16015625,10.7421875,15.625,16.11328125,16.11328125
14.16015625,10.7421875,15.625,16.11328125,16.11328125
14.16015625,10.7421875,15.625,16.11328125,16.11328125
14.16015625,10.7421875,15.625,16.11328125,16.11328125
14.16015625,10.7421875,15.625,16.11328125,16.11328125
14.16015625,10.7421875,15.625,16.11328125,16.11328125
-9.27734375,-6.34765625,7.8125,14.16015625,4.39453125
-9.27734375,-6.34765625,7.8125,14.16015625,4.39453125
-9.27734375,-6.34765625,7.8125,14.16015625,4.39453125
-9.27734375,-6.34765625,7.8125,14.16015625,4.39453125
2.44140625,-2.44140625,-5.859375,-2.44140625,1.953125
2.44140625,-2.44140625,-5.859375,-2.44140625,1.953125
2.44140625,-2.44140625,-5.859375,-2.44140625,1.953125
2.44140625,-2.44140625,-5.859375,-2.44140625,1.953125
2.44140625,-2.44140625,-5.859375,-2.44140625,1.953125
2.44140625,-2.44140625,-5.859375,-2.44140625,1.953125
2.44140625,-2.44140625,-5.859375,-2.44140625,1.953125
2.44140625,-2.44140625,-5.859375,-2.44140625,1.953125
14.6484375,12.20703125,13.671875,16.6015625,15.625
14.6484375,12.20703125,13.671875,16.6015625,15.625
14.6484375,12.20703125,13.671875,16.6015625,15.625
14.6484375,12.20703125,13.671875,16.6015625,15.625
14.6484375,12.20703125,13.671875,16.6015625,15.625
14.6484375,12.20703125,13.671875,16.6015625,15.625
5.37109375,-3.90625,-8.7890625,-4.39453125,-9.27734375
5.37109375,-3.90625,-8.7890625,-4.39453125,-9.27734375
5.37109375,-3.90625,-8.7890625,-4.39453125,-9.27734375
12.6953125,6.34765625,6.8359375,10.25390625,3.90625
12.6953125,6.34765625,6.8359375,10.25390625,3.90625
12.6953125,6.34765625,6.8359375,10.25390625,3.90625
12.6953125,6.34765625,6.8359375,10.25390625,3.90625
12.6953125,6.34765625,6.8359375,10.25390625,3.90625
12.6953125,6.34765625,6.8359375,10.25390625,3.90625
12.6953125,6.34765625,6.8359375,10.25390625,3.90625
-78.61328125,-81.54296875,-26.3671875,-10.25390625,-50.78125
4.8828125,8.30078125,15.625,18.06640625,20.5078125
5.859375,10.25390625,14.16015625,8.7890625,5.859375
5.859375,10.25390625,14.16015625,8.7890625,5.859375
5.859375,10.25390625,14.16015625,8.7890625,5.859375
5.859375,10.25390625,14.16015625,8.7890625,5.859375
5.859375,10.25390625,14.16015625,8.7890625,5.859375
5.859375,10.25390625,14.16015625,8.7890625,5.859375
-1.953125,-1.46484375,2.9296875,-2.9296875,-10.25390625
-1.953125,-1.46484375,2.9296875,-2.9296875,-10.25390625
14.6484375,14.6484375,14.16015625,10.25390625,8.7890625
14.6484375,14.6484375,14.16015625,10.25390625,8.7890625
14.6484375,14.6484375,14.16015625,10.25390625,8.7890625
14.6484375,14.6484375,14.16015625,10.25390625,8.7890625
14.6484375,14.6484375,14.16015625,10.25390625,8.7890625
14.6484375,14.6484375,14.16015625,10.25390625,8.7890625
14.6484375,14.6484375,14.16015625,10.25390625,8.7890625
14.6484375,14.6484375,14.16015625,10.25390625,8.7890625
10.25390625,9.27734375,8.30078125,7.8125,6.8359375
10.25390625,9.27734375,8.30078125,7.8125,6.8359375
10.25390625,9.27734375,8.30078125,7.8125,6.8359375
10.25390625,9.27734375,8.30078125,7.8125,6.8359375
10.25390625,9.27734375,8.30078125,7.8125,6.8359375
10.25390625,9.27734375,8.30078125,7.8125,6.8359375
10.25390625,9.27734375,8.30078125,7.8125,6.8359375
10.25390625,9.27734375,8.30078125,7.8125,6.8359375
11.71875,0,-4.39453125,-7.8125,-12.20703125
11.71875,0,-4.39453125,-7.8125,-12.20703125
2.44140625,3.41796875,6.34765625,4.39453125,5.859375
2.44140625,3.41796875,6.34765625,4.39453125,5.859375
2.44140625,3.41796875,6.34765625,4.39453125,5.859375
2.44140625,3.41796875,6.34765625,4.39453125,5.859375
2.44140625,3.41796875,6.34765625,4.39453125,5.859375
2.44140625,3.41796875,6.34765625,4.39453125,5.859375
2.44140625,3.41796875,6.34765625,4.39453125,5.859375
2.9296875,1.46484375,2.44140625,6.8359375,13.671875
10.7421875,13.671875,18.06640625,9.765625,7.8125
10.7421875,13.671875,18.06640625,9.765625,7.8125
10.7421875,13.671875,18.06640625,9.765625,7.8125
10.7421875,13.671875,18.06640625,9.765625,7.8125
10.7421875,13.671875,18.06640625,9.765625,7.8125
10.7421875,13.671875,18.06640625,9.765625,7.8125
19.04296875,15.13671875,12.20703125,5.859375,5.859375
19.04296875,15.13671875,12.20703125,5.859375,5.859375
14.16015625,24.90234375,22.4609375,5.37109375,0
14.16015625,24.90234375,22.4609375,5.37109375,0
14.16015625,24.90234375,22.4609375,5.37109375,0
14.16015625,24.90234375,22.4609375,5.37109375,0
13.18359375,12.20703125,16.6015625,15.625,8.7890625
13.18359375,12.20703125,16.6015625,15.625,8.7890625
13.18359375,12.20703125,16.6015625,15.625,8.7890625
13.18359375,12.20703125,16.6015625,15.625,8.7890625
-8.7890625,-20.5078125,-14.16015625,0.9765625,2.44140625
-10.7421875,-3.90625,-8.7890625,-8.30078125,0.48828125
-10.7421875,-3.90625,-8.7890625,-8.30078125,0.48828125
-10.7421875,-3.90625,-8.7890625,-8.30078125,0.48828125
11.23046875,3.90625,-0.48828125,1.46484375,4.8828125
11.23046875,3.90625,-0.48828125,1.46484375,4.8828125
11.23046875,3.90625,-0.48828125,1.46484375,4.8828125
11.23046875,3.90625,-0.48828125,1.46484375,4.8828125
13.671875,10.7421875,11.71875,11.23046875,8.7890625
13.671875,10.7421875,11.71875,11.23046875,8.7890625
13.671875,10.7421875,11.71875,11.23046875,8.7890625
7.8125,6.8359375,6.34765625,6.34765625,13.18359375
7.8125,6.8359375,6.34765625,6.34765625,13.18359375
7.8125,6.8359375,6.34765625,6.34765625,13.18359375
7.8125,6.8359375,6.34765625,6.34765625,13.18359375
7.8125,6.8359375,6.34765625,6.34765625,13.18359375
7.8125,6.8359375,6.34765625,6.34765625,13.18359375
7.8125,6.8359375,6.34765625,6.34765625,13.18359375
0.48828125,-0.48828125,0,1.46484375,7.32421875
13.18359375,16.6015625,19.53125,12.6953125,13.18359375
13.18359375,16.6015625,19.53125,12.6953125,13.18359375
13.18359375,16.6015625,19.53125,12.6953125,13.18359375
13.18359375,16.6015625,19.53125,12.6953125,13.18359375
13.18359375,16.6015625,19.53125,12.6953125,13.18359375
13.18359375,16.6015625,19.53125,12.6953125,13.18359375
14.6484375,28.80859375,26.85546875,20.01953125,24.90234375
13.671875,15.13671875,16.11328125,10.25390625,4.8828125
13.671875,15.13671875,16.11328125,10.25390625,4.8828125
13.671875,15.13671875,16.11328125,10.25390625,4.8828125
13.671875,15.13671875,16.11328125,10.25390625,4.8828125
13.671875,15.13671875,16.11328125,10.25390625,4.8828125
13.671875,15.13671875,16.11328125,10.25390625,4.8828125
13.671875,15.13671875,16.11328125,10.25390625,4.8828125
13.671875,15.13671875,16.11328125,10.25390625,4.8828125
13.671875,15.13671875,16.11328125,10.25390625,4.8828125
-4.8828125,-2.9296875,4.8828125,6.34765625,2.44140625
5.37109375,4.8828125,13.671875,15.625,11.23046875
5.37109375,4.8828125,13.671875,15.625,11.23046875
5.37109375,4.8828125,13.671875,15.625,11.23046875
5.37109375,4.8828125,13.671875,15.625,11.23046875
5.37109375,4.8828125,13.671875,15.625,11.23046875
5.37109375,4.8828125,13.671875,15.625,11.23046875
5.37109375,4.8828125,13.671875,15.625,11.23046875
13.671875,-4.8828125,29.78515625,36.1328125,10.7421875
13.671875,-4.8828125,29.78515625,36.1328125,10.7421875
13.671875,-4.8828125,29.78515625,36.1328125,10.7421875
11.23046875,12.6953125,16.11328125,9.765625,5.37109375
11.23046875,12.6953125,16.11328125,9.765625,5.37109375
11.23046875,12.6953125,16.11328125,9.765625,5.37109375
11.23046875,12.6953125,16.11328125,9.765625,5.37109375
11.23046875,12.6953125,16.11328125,9.765625,5.37109375
11.23046875,12.6953125,16.11328125,9.765625,5.37109375
11.23046875,12.6953125,16.11328125,9.765625,5.37109375
10.25390625,2.44140625,1.953125,1.953125,0.48828125
12.6953125,11.23046875,12.20703125,10.25390625,14.6484375
12.6953125,11.23046875,12.20703125,10.25390625,14.6484375
12.6953125,11.23046875,12.20703125,10.25390625,14.6484375
12.6953125,11.23046875,12.20703125,10.25390625,14.6484375
12.6953125,11.23046875,12.20703125,10.25390625,14.6484375
12.6953125,11.23046875,12.20703125,10.25390625,14.6484375
12.20703125,-16.11328125,-58.59375,-61.03515625,-23.92578125
4.8828125,2.9296875,6.34765625,5.859375,-2.9296875
